"activity" "subjectId" "variable" "mean"
"standing" 1 "tGravityAcc-mean()-Z" 0.072339870389049
"standing" 1 "tGravityAcc-std()-X" -0.959859435936599
"standing" 1 "tGravityAcc-std()-Y" -0.951150627458213
"standing" 1 "tGravityAcc-std()-Z" -0.925817590867435
"standing" 3 "fBodyAccJerk-mean()-X" -0.645893496630499
"standing" 3 "fBodyAccJerk-mean()-Y" -0.582949919157742
"standing" 3 "fBodyAccJerk-mean()-Z" -0.780101644193548
"standing" 3 "fBodyAccJerk-std()-X" -0.657844055881525
"standing" 3 "fBodyAccJerk-std()-Y" -0.559851186088408
"standing" 3 "fBodyAccJerk-std()-Z" -0.81080601659824
"standing" 3 "fBodyAccMag-mean()" -0.579076453758064
"standing" 3 "fBodyAccMag-std()" -0.663079838985044
"standing" 3 "fBodyAcc-mean()-X" -0.625733289873607
"standing" 3 "fBodyAcc-mean()-Y" -0.501779938505279
"standing" 3 "fBodyAcc-mean()-Z" -0.699656828592375
"standing" 3 "fBodyAcc-std()-X" -0.623805015199413
"standing" 3 "fBodyAcc-std()-Y" -0.502753639795894
"standing" 3 "fBodyAcc-std()-Z" -0.657443765803519
"standing" 3 "fBodyBodyAccJerkMag-mean()" -0.604752108072727
"standing" 3 "fBodyBodyAccJerkMag-std()" -0.615643694857361
"standing" 3 "fBodyBodyGyroJerkMag-mean()" -0.810085498651026
"standing" 3 "fBodyBodyGyroJerkMag-std()" -0.810032718739003
"standing" 3 "fBodyBodyGyroMag-mean()" -0.716822144279179
"standing" 3 "fBodyBodyGyroMag-std()" -0.703839403007038
"standing" 3 "fBodyGyro-mean()-X" -0.642097719778592
"standing" 3 "fBodyGyro-mean()-Y" -0.775144985073314
"standing" 3 "fBodyGyro-mean()-Z" -0.670734708996481
"standing" 3 "fBodyGyro-std()-X" -0.719276622702346
"standing" 3 "fBodyGyro-std()-Y" -0.758505287214076
"standing" 3 "fBodyGyro-std()-Z" -0.751008875659824
"standing" 3 "tBodyAccJerkMag-mean()" -0.650182434328446
"standing" 3 "tBodyAccJerkMag-std()" -0.607658214170381
"standing" 3 "tBodyAccJerk-mean()-X" 0.0701731261988856
"standing" 3 "tBodyAccJerk-mean()-Y" 0.0144664329060411
"standing" 3 "tBodyAccJerk-mean()-Z" -0.000526818872875366
"standing" 3 "tBodyAccJerk-std()-X" -0.635484688041056
"standing" 3 "tBodyAccJerk-std()-Y" -0.55721186773783
"standing" 3 "tBodyAccJerk-std()-Z" -0.796066240234604
"standing" 3 "tBodyAccMag-mean()" -0.563140802770059
"standing" 3 "tBodyAccMag-std()" -0.591224780306452
"standing" 3 "tBodyAcc-mean()-X" 0.273428719636364
"standing" 3 "tBodyAcc-mean()-Y" -0.017856067384956
"standing" 3 "tBodyAcc-mean()-Z" -0.106492632429097
"standing" 3 "tBodyAcc-std()-X" -0.623413602046921
"standing" 3 "tBodyAcc-std()-Y" -0.480015920697654
"standing" 3 "tBodyAcc-std()-Z" -0.653625579293255
"standing" 3 "tBodyGyroJerkMag-mean()" -0.784056656246334
"standing" 3 "tBodyGyroJerkMag-std()" -0.80366136372434
"standing" 3 "tBodyGyroJerk-mean()-X" -0.0991554609633431
"standing" 3 "tBodyGyroJerk-mean()-Y" -0.0401923943695015
"standing" 3 "tBodyGyroJerk-mean()-Z" -0.0521178264170088
"standing" 3 "tBodyGyroJerk-std()-X" -0.689328428607038
"standing" 3 "tBodyGyroJerk-std()-Y" -0.842659862111437
"standing" 3 "tBodyGyroJerk-std()-Z" -0.743028500565982
"standing" 3 "tBodyGyroMag-mean()" -0.643150121648094
"standing" 3 "tBodyGyroMag-std()" -0.674010290979472
"standing" 3 "tBodyGyro-mean()-X" -0.0248490682828446
"standing" 3 "tBodyGyro-mean()-Y" -0.0743565308442815
"standing" 3 "tBodyGyro-mean()-Z" 0.0866875497119062
"standing" 3 "tBodyGyro-std()-X" -0.699262195705865
"standing" 3 "tBodyGyro-std()-Y" -0.76302218170088
"standing" 3 "tBodyGyro-std()-Z" -0.709483440322581
"standing" 3 "tGravityAccMag-mean()" -0.563140802770059
"standing" 3 "tGravityAccMag-std()" -0.591224780306452
"standing" 3 "tGravityAcc-mean()-X" 0.707814353343108
"standing" 3 "tGravityAcc-mean()-Y" -0.0260590480328739
"standing" 3 "tGravityAcc-mean()-Z" 0.0480937904190616
"standing" 3 "tGravityAcc-std()-X" -0.966457565630499
"standing" 3 "tGravityAcc-std()-Y" -0.9445645371261
"standing" 3 "tGravityAcc-std()-Z" -0.926966278211144
"standing" 5 "fBodyAccJerk-mean()-X" -0.604769869438742
"standing" 5 "fBodyAccJerk-mean()-Y" -0.550991969857417
"standing" 5 "fBodyAccJerk-mean()-Z" -0.768762357980132
"standing" 5 "fBodyAccJerk-std()-X" -0.584013626983444
"standing" 5 "fBodyAccJerk-std()-Y" -0.491500434303907
"standing" 5 "fBodyAccJerk-std()-Z" -0.798835563807947
"standing" 5 "fBodyAccMag-mean()" -0.528503022745033
"standing" 5 "fBodyAccMag-std()" -0.594259529756954
"standing" 5 "fBodyAcc-mean()-X" -0.55123770513245
"standing" 5 "fBodyAcc-mean()-Y" -0.440232431795033
"standing" 5 "fBodyAcc-mean()-Z" -0.696171811490066
"standing" 5 "fBodyAcc-std()-X" -0.492829885748675
"standing" 5 "fBodyAcc-std()-Y" -0.422162171100331
"standing" 5 "fBodyAcc-std()-Z" -0.649351210748344
"standing" 5 "fBodyBodyAccJerkMag-mean()" -0.573176177044172
"standing" 5 "fBodyBodyAccJerkMag-std()" -0.613485123609272
"standing" 5 "fBodyBodyGyroJerkMag-mean()" -0.748829309536424
"standing" 5 "fBodyBodyGyroJerkMag-std()" -0.735610602483444
"standing" 5 "fBodyBodyGyroMag-mean()" -0.677355755703311
"standing" 5 "fBodyBodyGyroMag-std()" -0.715731148145695
"standing" 5 "fBodyGyro-mean()-X" -0.632239300829801
"standing" 5 "fBodyGyro-mean()-Y" -0.71706218781457
"standing" 5 "fBodyGyro-mean()-Z" -0.537329127293278
"standing" 5 "fBodyGyro-std()-X" -0.73573857718543
"standing" 5 "fBodyGyro-std()-Y" -0.702290390960265
"standing" 5 "fBodyGyro-std()-Z" -0.669353687483444
"standing" 5 "tBodyAccJerkMag-mean()" -0.589313870006622
"standing" 5 "tBodyAccJerkMag-std()" -0.589031268133113
"standing" 5 "tBodyAccJerk-mean()-X" 0.0841019899622517
"standing" 5 "tBodyAccJerk-mean()-Y" 0.0017656830384106
"standing" 5 "tBodyAccJerk-mean()-Z" -0.0029537113427351
"standing" 5 "tBodyAccJerk-std()-X" -0.575890535679801
"standing" 5 "tBodyAccJerk-std()-Y" -0.506544358609603
"standing" 5 "tBodyAccJerk-std()-Z" -0.78456199486755
"standing" 5 "tBodyAccMag-mean()" -0.460866415568709
"standing" 5 "tBodyAccMag-std()" -0.52162345171192
"standing" 5 "tBodyAcc-mean()-X" 0.279177960301325
"standing" 5 "tBodyAcc-mean()-Y" -0.0154833455336192
"standing" 5 "tBodyAcc-mean()-Z" -0.105661736816887
"standing" 5 "tBodyAcc-std()-X" -0.507691011391722
"standing" 5 "tBodyAcc-std()-Y" -0.402724906078146
"standing" 5 "tBodyAcc-std()-Z" -0.646443640175497
"standing" 5 "tBodyGyroJerkMag-mean()" -0.707383517582782
"standing" 5 "tBodyGyroJerkMag-std()" -0.734187493344371
"standing" 5 "tBodyGyroJerk-mean()-X" -0.103522877147351
"standing" 5 "tBodyGyroJerk-mean()-Y" -0.0490624519374172
"standing" 5 "tBodyGyroJerk-mean()-Z" -0.0506258160122517
"standing" 5 "tBodyGyroJerk-std()-X" -0.662581310334437
"standing" 5 "tBodyGyroJerk-std()-Y" -0.774114270364238
"standing" 5 "tBodyGyroJerk-std()-Z" -0.564680771249007
"standing" 5 "tBodyGyroMag-mean()" -0.602770284825828
"standing" 5 "tBodyGyroMag-std()" -0.664078383532781
"standing" 5 "tBodyGyro-mean()-X" -0.0294516873643046
"standing" 5 "tBodyGyro-mean()-Y" -0.0774316445596026
"standing" 5 "tBodyGyro-mean()-Z" 0.0866267116745033
"standing" 5 "tBodyGyro-std()-X" -0.709955676983444
"standing" 5 "tBodyGyro-std()-Y" -0.705638306688742
"standing" 5 "tBodyGyro-std()-Z" -0.606589817380795
"standing" 5 "tGravityAccMag-mean()" -0.460866415568709
"standing" 5 "tGravityAccMag-std()" -0.52162345171192
"standing" 5 "tGravityAcc-mean()-X" 0.698153719072848
"standing" 5 "tGravityAcc-mean()-Y" 0.112313109736755
"standing" 5 "tGravityAcc-mean()-Z" 0.0921607197449904
"standing" 5 "tGravityAcc-std()-X" -0.964629108807947
"standing" 5 "tGravityAcc-std()-Y" -0.939973777950331
"standing" 5 "tGravityAcc-std()-Z" -0.94207867884106
"standing" 6 "fBodyAccJerk-mean()-X" -0.549394273848923
"standing" 6 "fBodyAccJerk-mean()-Y" -0.503558973703692
"standing" 6 "fBodyAccJerk-mean()-Z" -0.720867157741538
"standing" 6 "fBodyAccJerk-std()-X" -0.555346159400332
"standing" 6 "fBodyAccJerk-std()-Y" -0.437837459287385
"standing" 6 "fBodyAccJerk-std()-Z" -0.755751144098462
"standing" 6 "fBodyAccMag-mean()" -0.473974924380431
"standing" 6 "fBodyAccMag-std()" -0.570910289993846
"standing" 6 "fBodyAcc-mean()-X" -0.506174926221538
"standing" 6 "fBodyAcc-mean()-Y" -0.392041410138769
"standing" 6 "fBodyAcc-mean()-Z" -0.683725945015385
"standing" 6 "fBodyAcc-std()-X" -0.506680276530492
"standing" 6 "fBodyAcc-std()-Y" -0.396677793847908
"standing" 6 "fBodyAcc-std()-Z" -0.694365207233846
"standing" 6 "fBodyBodyAccJerkMag-mean()" -0.494882316238462
"standing" 6 "fBodyBodyAccJerkMag-std()" -0.516711262173969
"standing" 6 "fBodyBodyGyroJerkMag-mean()" -0.651886909221538
"standing" 6 "fBodyBodyGyroJerkMag-std()" -0.660175875210246
"standing" 6 "fBodyBodyGyroMag-mean()" -0.579130051151385
"standing" 6 "fBodyBodyGyroMag-std()" -0.657368673849846
"standing" 6 "fBodyGyro-mean()-X" -0.537201442069846
"standing" 6 "fBodyGyro-mean()-Y" -0.621188724858462
"standing" 6 "fBodyGyro-mean()-Z" -0.507604207506462
"standing" 6 "fBodyGyro-std()-X" -0.692862440004
"standing" 6 "fBodyGyro-std()-Y" -0.633236229753846
"standing" 6 "fBodyGyro-std()-Z" -0.67302031484
"standing" 6 "tBodyAccJerkMag-mean()" -0.551413652396923
"standing" 6 "tBodyAccJerkMag-std()" -0.502935062310769
"standing" 6 "tBodyAccJerk-mean()-X" 0.0813833604034769
"standing" 6 "tBodyAccJerk-mean()-Y" 0.000479281129661539
"standing" 6 "tBodyAccJerk-mean()-Z" -0.00225896302076923
"standing" 6 "tBodyAccJerk-std()-X" -0.531468310262154
"standing" 6 "tBodyAccJerk-std()-Y" -0.454437496885815
"standing" 6 "tBodyAccJerk-std()-Z" -0.738955207627692
"standing" 6 "tBodyAccMag-mean()" -0.464770006998123
"standing" 6 "tBodyAccMag-std()" -0.483790606354154
"standing" 6 "tBodyAcc-mean()-X" 0.272376614181538
"standing" 6 "tBodyAcc-mean()-Y" -0.0175697042641846
"standing" 6 "tBodyAcc-mean()-Z" -0.11599454136
"standing" 6 "tBodyAcc-std()-X" -0.505086085072062
"standing" 6 "tBodyAcc-std()-Y" -0.368403670137262
"standing" 6 "tBodyAcc-std()-Z" -0.672512004586708
"standing" 6 "tBodyGyroJerkMag-mean()" -0.621936158532308
"standing" 6 "tBodyGyroJerkMag-std()" -0.644474485460492
"standing" 6 "tBodyGyroJerk-mean()-X" -0.0829159966093231
"standing" 6 "tBodyGyroJerk-mean()-Y" -0.0454921005615385
"standing" 6 "tBodyGyroJerk-mean()-Z" -0.0533610323667692
"standing" 6 "tBodyGyroJerk-std()-X" -0.546009968372308
"standing" 6 "tBodyGyroJerk-std()-Y" -0.677635980501539
"standing" 6 "tBodyGyroJerk-std()-Z" -0.526908306306892
"standing" 6 "tBodyGyroMag-mean()" -0.549494852037046
"standing" 6 "tBodyGyroMag-std()" -0.579837818063692
"standing" 6 "tBodyGyro-mean()-X" -0.0433611785374462
"standing" 6 "tBodyGyro-mean()-Y" -0.0706129097498462
"standing" 6 "tBodyGyro-mean()-Z" 0.0973130293888923
"standing" 6 "tBodyGyro-std()-X" -0.653800660041538
"standing" 6 "tBodyGyro-std()-Y" -0.626252072652308
"standing" 6 "tBodyGyro-std()-Z" -0.599910232855692
"standing" 6 "tGravityAccMag-mean()" -0.464770006998123
"standing" 6 "tGravityAccMag-std()" -0.483790606354154
"standing" 6 "tGravityAcc-mean()-X" 0.688702063569231
"standing" 6 "tGravityAcc-mean()-Y" 0.0162055455953846
"standing" 6 "tGravityAcc-mean()-Z" 0.0475199990906462
"standing" 6 "tGravityAcc-std()-X" -0.958898709015385
"standing" 6 "tGravityAcc-std()-Y" -0.9509348864
"standing" 6 "tGravityAcc-std()-Z" -0.937910223507692
"standing" 7 "fBodyAccJerk-mean()-X" -0.637521940243831
"standing" 7 "fBodyAccJerk-mean()-Y" -0.641687333850227
"standing" 7 "fBodyAccJerk-mean()-Z" -0.642515716574286
"standing" 7 "fBodyAccJerk-std()-X" -0.626785744584416
"standing" 7 "fBodyAccJerk-std()-Y" -0.62853163071948
"standing" 7 "fBodyAccJerk-std()-Z" -0.684856438953896
"standing" 7 "fBodyAccMag-mean()" -0.518323878824675
"standing" 7 "fBodyAccMag-std()" -0.583819796092208
"standing" 7 "fBodyAcc-mean()-X" -0.593011288564935
"standing" 7 "fBodyAcc-mean()-Y" -0.563547785174026
"standing" 7 "fBodyAcc-mean()-Z" -0.531005941495552
"standing" 7 "fBodyAcc-std()-X" -0.572347541484091
"standing" 7 "fBodyAcc-std()-Y" -0.567046977262987
"standing" 7 "fBodyAcc-std()-Z" -0.460792123277305
"standing" 7 "fBodyBodyAccJerkMag-mean()" -0.553360009658182
"standing" 7 "fBodyBodyAccJerkMag-std()" -0.550683254908442
"standing" 7 "fBodyBodyGyroJerkMag-mean()" -0.668879188156396
"standing" 7 "fBodyBodyGyroJerkMag-std()" -0.668963362464935
"standing" 7 "fBodyBodyGyroMag-mean()" -0.628877272791136
"standing" 7 "fBodyBodyGyroMag-std()" -0.650923648207792
"standing" 7 "fBodyGyro-mean()-X" -0.643767578493507
"standing" 7 "fBodyGyro-mean()-Y" -0.630419275006169
"standing" 7 "fBodyGyro-mean()-Z" -0.655083354905844
"standing" 7 "fBodyGyro-std()-X" -0.703883646896104
"standing" 7 "fBodyGyro-std()-Y" -0.671161922837662
"standing" 7 "fBodyGyro-std()-Z" -0.698949518905844
"standing" 7 "tBodyAccJerkMag-mean()" -0.622815767680292
"standing" 7 "tBodyAccJerkMag-std()" -0.550560230585714
"standing" 7 "tBodyAccJerk-mean()-X" 0.0831829573168831
"standing" 7 "tBodyAccJerk-mean()-Y" 0.00760909767418831
"standing" 7 "tBodyAccJerk-mean()-Z" -0.00791725696048701
"standing" 7 "tBodyAccJerk-std()-X" -0.615131377408279
"standing" 7 "tBodyAccJerk-std()-Y" -0.622997416262013
"standing" 7 "tBodyAccJerk-std()-Z" -0.664336860544416
"standing" 7 "tBodyAccMag-mean()" -0.511312036747403
"standing" 7 "tBodyAccMag-std()" -0.510669879158539
"standing" 7 "tBodyAcc-mean()-X" 0.270211697814935
"standing" 7 "tBodyAcc-mean()-Y" -0.0187904887668182
"standing" 7 "tBodyAcc-mean()-Z" -0.112492375388312
"standing" 7 "tBodyAcc-std()-X" -0.577518324748052
"standing" 7 "tBodyAcc-std()-Y" -0.546403365345779
"standing" 7 "tBodyAcc-std()-Z" -0.456473642256981
"standing" 7 "tBodyGyroJerkMag-mean()" -0.713191348337662
"standing" 7 "tBodyGyroJerkMag-std()" -0.658017844948377
"standing" 7 "tBodyGyroJerk-mean()-X" -0.0942037376182662
"standing" 7 "tBodyGyroJerk-mean()-Y" -0.0414401406082792
"standing" 7 "tBodyGyroJerk-mean()-Z" -0.0610307928148701
"standing" 7 "tBodyGyroJerk-std()-X" -0.701731200484416
"standing" 7 "tBodyGyroJerk-std()-Y" -0.674920114957468
"standing" 7 "tBodyGyroJerk-std()-Z" -0.750808705594156
"standing" 7 "tBodyGyroMag-mean()" -0.581899897967532
"standing" 7 "tBodyGyroMag-std()" -0.598670795839286
"standing" 7 "tBodyGyro-mean()-X" -0.0518716929407792
"standing" 7 "tBodyGyro-mean()-Y" -0.0646077113078896
"standing" 7 "tBodyGyro-mean()-Z" 0.0977671721406169
"standing" 7 "tBodyGyro-std()-X" -0.687155474097403
"standing" 7 "tBodyGyro-std()-Y" -0.652408657909091
"standing" 7 "tBodyGyro-std()-Z" -0.663340760331169
"standing" 7 "tGravityAccMag-mean()" -0.511312036747403
"standing" 7 "tGravityAccMag-std()" -0.510669879158539
"standing" 7 "tGravityAcc-mean()-X" 0.681289120844156
"standing" 7 "tGravityAcc-mean()-Y" -0.0420221452496753
"standing" 7 "tGravityAcc-mean()-Z" 0.0342160711928604
"standing" 7 "tGravityAcc-std()-X" -0.956538178587662
"standing" 7 "tGravityAcc-std()-Y" -0.955312554090909
"standing" 7 "tGravityAcc-std()-Z" -0.923304724090909
"standing" 8 "fBodyAccJerk-mean()-X" -0.59163500910605
"standing" 8 "fBodyAccJerk-mean()-Y" -0.495906215569395
"standing" 8 "fBodyAccJerk-mean()-Z" -0.644285802406762
"standing" 8 "fBodyAccJerk-std()-X" -0.598546245236655
"standing" 8 "fBodyAccJerk-std()-Y" -0.45636839585694
"standing" 8 "fBodyAccJerk-std()-Z" -0.691480916950178
"standing" 8 "fBodyAccMag-mean()" -0.512106792856939
"standing" 8 "fBodyAccMag-std()" -0.651638076286121
"standing" 8 "fBodyAcc-mean()-X" -0.581831414648399
"standing" 8 "fBodyAcc-mean()-Y" -0.374944236206406
"standing" 8 "fBodyAcc-mean()-Z" -0.550979388719929
"standing" 8 "fBodyAcc-std()-X" -0.585343460535587
"standing" 8 "fBodyAcc-std()-Y" -0.378656458967972
"standing" 8 "fBodyAcc-std()-Z" -0.513206312959075
"standing" 8 "fBodyBodyAccJerkMag-mean()" -0.529244911130605
"standing" 8 "fBodyBodyAccJerkMag-std()" -0.618027414911032
"standing" 8 "fBodyBodyGyroJerkMag-mean()" -0.70215621546726
"standing" 8 "fBodyBodyGyroJerkMag-std()" -0.755717299964413
"standing" 8 "fBodyBodyGyroMag-mean()" -0.609984289180071
"standing" 8 "fBodyBodyGyroMag-std()" -0.636673891144128
"standing" 8 "fBodyGyro-mean()-X" -0.601382421248399
"standing" 8 "fBodyGyro-mean()-Y" -0.575938482711388
"standing" 8 "fBodyGyro-mean()-Z" -0.525562919047438
"standing" 8 "fBodyGyro-std()-X" -0.675275353078292
"standing" 8 "fBodyGyro-std()-Y" -0.573087292172598
"standing" 8 "fBodyGyro-std()-Z" -0.553968587869751
"standing" 8 "tBodyAccJerkMag-mean()" -0.534248616612028
"standing" 8 "tBodyAccJerkMag-std()" -0.564471999961566
"standing" 8 "tBodyAccJerk-mean()-X" 0.084215745375516
"standing" 8 "tBodyAccJerk-mean()-Y" 0.000860301581786477
"standing" 8 "tBodyAccJerk-mean()-Z" -0.0196719912994306
"standing" 8 "tBodyAccJerk-std()-X" -0.575993073911744
"standing" 8 "tBodyAccJerk-std()-Y" -0.458724925167972
"standing" 8 "tBodyAccJerk-std()-Z" -0.66835678475516
"standing" 8 "tBodyAccMag-mean()" -0.468522592843416
"standing" 8 "tBodyAccMag-std()" -0.554038979266192
"standing" 8 "tBodyAcc-mean()-X" 0.270759063295374
"standing" 8 "tBodyAcc-mean()-Y" -0.0181894974688612
"standing" 8 "tBodyAcc-mean()-Z" -0.106809623683986
"standing" 8 "tBodyAcc-std()-X" -0.582958863017438
"standing" 8 "tBodyAcc-std()-Y" -0.349383732046263
"standing" 8 "tBodyAcc-std()-Z" -0.499472687913167
"standing" 8 "tBodyGyroJerkMag-mean()" -0.673625525658363
"standing" 8 "tBodyGyroJerkMag-std()" -0.715838385516014
"standing" 8 "tBodyGyroJerk-mean()-X" -0.104969855200356
"standing" 8 "tBodyGyroJerk-mean()-Y" -0.0400922240331673
"standing" 8 "tBodyGyroJerk-mean()-Z" -0.0582887148366548
"standing" 8 "tBodyGyroJerk-std()-X" -0.674984452240214
"standing" 8 "tBodyGyroJerk-std()-Y" -0.683086930288968
"standing" 8 "tBodyGyroJerk-std()-Z" -0.695970301754448
"standing" 8 "tBodyGyroMag-mean()" -0.476214943826192
"standing" 8 "tBodyGyroMag-std()" -0.581422885341281
"standing" 8 "tBodyGyro-mean()-X" 0.00359053897160142
"standing" 8 "tBodyGyro-mean()-Y" -0.091077509832669
"standing" 8 "tBodyGyro-mean()-Z" 0.0640867611561922
"standing" 8 "tBodyGyro-std()-X" -0.656219242281851
"standing" 8 "tBodyGyro-std()-Y" -0.570941237019217
"standing" 8 "tBodyGyro-std()-Z" -0.511392038012811
"standing" 8 "tGravityAccMag-mean()" -0.468522592843416
"standing" 8 "tGravityAccMag-std()" -0.554038979266192
"standing" 8 "tGravityAcc-mean()-X" 0.647498175409253
"standing" 8 "tGravityAcc-mean()-Y" 0.0303211113118861
"standing" 8 "tGravityAcc-mean()-Z" 0.0836542406807936
"standing" 8 "tGravityAcc-std()-X" -0.954256666035587
"standing" 8 "tGravityAcc-std()-Y" -0.94844645047331
"standing" 8 "tGravityAcc-std()-Z" -0.923180663601423
"standing" 11 "fBodyAccJerk-mean()-X" -0.95938966
"standing" 11 "fBodyAccJerk-mean()-Y" -0.95221363
"standing" 11 "fBodyAccJerk-mean()-Z" -0.97790638
"standing" 11 "fBodyAccJerk-std()-X" -0.971903915
"standing" 11 "fBodyAccJerk-std()-Y" -0.96597682
"standing" 11 "fBodyAccJerk-std()-Z" -0.985830605
"standing" 11 "fBodyAccMag-mean()" -0.94635927
"standing" 11 "fBodyAccMag-std()" -0.95840264
"standing" 11 "fBodyAcc-mean()-X" -0.970229035
"standing" 11 "fBodyAcc-mean()-Y" -0.93244833
"standing" 11 "fBodyAcc-mean()-Z" -0.974745295
"standing" 11 "fBodyAcc-std()-X" -0.98532634
"standing" 11 "fBodyAcc-std()-Y" -0.94205434
"standing" 11 "fBodyAcc-std()-Z" -0.97532047
"standing" 11 "fBodyBodyAccJerkMag-mean()" -0.9533102
"standing" 11 "fBodyBodyAccJerkMag-std()" -0.94143881
"standing" 11 "fBodyBodyGyroJerkMag-mean()" -0.9691224
"standing" 11 "fBodyBodyGyroJerkMag-std()" -0.96594422
"standing" 11 "fBodyBodyGyroMag-mean()" -0.96315542
"standing" 11 "fBodyBodyGyroMag-std()" -0.96374543
"standing" 11 "fBodyGyro-mean()-X" -0.952866965
"standing" 11 "fBodyGyro-mean()-Y" -0.98386241
"standing" 11 "fBodyGyro-mean()-Z" -0.95627413
"standing" 11 "fBodyGyro-std()-X" -0.970965055
"standing" 11 "fBodyGyro-std()-Y" -0.990059995
"standing" 11 "fBodyGyro-std()-Z" -0.962742385
"standing" 11 "tBodyAccJerkMag-mean()" -0.977283
"standing" 11 "tBodyAccJerkMag-std()" -0.948422915
"standing" 11 "tBodyAccJerk-mean()-X" 0.0850567935
"standing" 11 "tBodyAccJerk-mean()-Y" 0.0484157275
"standing" 11 "tBodyAccJerk-mean()-Z" -0.00655649775
"standing" 11 "tBodyAccJerk-std()-X" -0.963263105
"standing" 11 "tBodyAccJerk-std()-Y" -0.956429385
"standing" 11 "tBodyAccJerk-std()-Z" -0.98231109
"standing" 11 "tBodyAccMag-mean()" -0.973018775
"standing" 11 "tBodyAccMag-std()" -0.949595955
"standing" 11 "tBodyAcc-mean()-X" 0.27285549
"standing" 11 "tBodyAcc-mean()-Y" -0.0240660055
"standing" 11 "tBodyAcc-mean()-Z" -0.10390072
"standing" 11 "tBodyAcc-std()-X" -0.97988363
"standing" 11 "tBodyAcc-std()-Y" -0.93647613
"standing" 11 "tBodyAcc-std()-Z" -0.974387225
"standing" 11 "tBodyGyroJerkMag-mean()" -0.98485877
"standing" 11 "tBodyGyroJerkMag-std()" -0.9667386
"standing" 11 "tBodyGyroJerk-mean()-X" -0.0838631045
"standing" 11 "tBodyGyroJerk-mean()-Y" -0.036056577
"standing" 11 "tBodyGyroJerk-mean()-Z" -0.033371406
"standing" 11 "tBodyGyroJerk-std()-X" -0.961040155
"standing" 11 "tBodyGyroJerk-std()-Y" -0.982815065
"standing" 11 "tBodyGyroJerk-std()-Z" -0.97791635
"standing" 11 "tBodyGyroMag-mean()" -0.935153045
"standing" 11 "tBodyGyroMag-std()" -0.95915
"standing" 11 "tBodyGyro-mean()-X" -0.078305496
"standing" 11 "tBodyGyro-mean()-Y" -0.131501155
"standing" 11 "tBodyGyro-mean()-Z" 0.077268165
"standing" 11 "tBodyGyro-std()-X" -0.96647581
"standing" 11 "tBodyGyro-std()-Y" -0.987254135
"standing" 11 "tBodyGyro-std()-Z" -0.958296495
"standing" 11 "tGravityAccMag-mean()" -0.973018775
"standing" 11 "tGravityAccMag-std()" -0.949595955
"standing" 11 "tGravityAcc-mean()-X" 0.93750413
"standing" 11 "tGravityAcc-mean()-Y" -0.172343855
"standing" 11 "tGravityAcc-mean()-Z" 0.22207886
"standing" 11 "tGravityAcc-std()-X" -0.983119445
"standing" 11 "tGravityAcc-std()-Y" -0.980201085
"standing" 11 "tGravityAcc-std()-Z" -0.973580035
"walking" 26 "fBodyAccJerk-mean()-X" -0.617413920799583
"walking" 26 "fBodyAccJerk-mean()-Y" -0.622662198304167
"walking" 26 "fBodyAccJerk-mean()-Z" -0.724234254125
"walking" 26 "fBodyAccJerk-std()-X" -0.612312219306667
"walking" 26 "fBodyAccJerk-std()-Y" -0.598041970142917
"walking" 26 "fBodyAccJerk-std()-Z" -0.744693438791667
"walking" 26 "fBodyAccMag-mean()" -0.52686664664625
"walking" 26 "fBodyAccMag-std()" -0.5803786237575
"walking" 26 "fBodyAcc-mean()-X" -0.55799366027375
"walking" 26 "fBodyAcc-mean()-Y" -0.512795660234167
"walking" 26 "fBodyAcc-mean()-Z" -0.663611710604167
"walking" 26 "fBodyAcc-std()-X" -0.503815829633333
"walking" 26 "fBodyAcc-std()-Y" -0.49156862359125
"walking" 26 "fBodyAcc-std()-Z" -0.65006412725
"walking" 26 "fBodyBodyAccJerkMag-mean()" -0.5958197088
"walking" 26 "fBodyBodyAccJerkMag-std()" -0.593618753297917
"walking" 26 "fBodyBodyGyroJerkMag-mean()" -0.778216552125
"walking" 26 "fBodyBodyGyroJerkMag-std()" -0.775587847875
"walking" 26 "fBodyBodyGyroMag-mean()" -0.709649170875
"walking" 26 "fBodyBodyGyroMag-std()" -0.727632661441667
"walking" 26 "fBodyGyro-mean()-X" -0.6240868380625
"walking" 26 "fBodyGyro-mean()-Y" -0.7471717415
"walking" 26 "fBodyGyro-mean()-Z" -0.6139758234625
"walking" 26 "fBodyGyro-std()-X" -0.735076815266667
"walking" 26 "fBodyGyro-std()-Y" -0.752889471541667
"walking" 26 "fBodyGyro-std()-Z" -0.670254758541667
"walking" 26 "tBodyAccJerkMag-mean()" -0.619742177958333
"walking" 26 "tBodyAccJerkMag-std()" -0.593000353695
"walking" 26 "tBodyAccJerk-mean()-X" 0.0805271657941667
"walking" 26 "tBodyAccJerk-mean()-Y" 0.00483737169733333
"walking" 26 "tBodyAccJerk-mean()-Z" -0.00868948039375
"walking" 26 "tBodyAccJerk-std()-X" -0.596947612917917
"walking" 26 "tBodyAccJerk-std()-Y" -0.597802079064171
"walking" 26 "tBodyAccJerk-std()-Z" -0.734912477708333
"walking" 26 "tBodyAccMag-mean()" -0.498099025207917
"walking" 26 "tBodyAccMag-std()" -0.5117970759
"walking" 26 "tBodyAcc-mean()-X" 0.27707186075
"walking" 26 "tBodyAcc-mean()-Y" -0.0183906329089125
